Date,GC1 Comdty,ES1 Index,GBPUSD Curncy,VG1 Index
04/01/2010,1118.3,1128.75,1.6085,3015
05/01/2010,1118.7,1132.25,1.5992,3011
06/01/2010,1136.5,1133,1.6019,3006
07/01/2010,1133.7,1137.5,1.5933,3007
08/01/2010,1138.9,1141.5,1.6023,3018
11/01/2010,1151.4,1142.5,1.6115,3005
12/01/2010,1129.4,1134,1.6164,2977
13/01/2010,1136.8,1141.5,1.628,2978
14/01/2010,1143,1145.25,1.6335,2988
15/01/2010,1130.5,1132.25,1.6264,2936
18/01/2010,1130.5,1132.25,1.6343,2958
19/01/2010,1140,1145.75,1.6362,2983
20/01/2010,1112.6,1134,1.6292,2914
21/01/2010,1103.2,1111,1.6195,2861
22/01/2010,1089.7,1091,1.6113,2836
25/01/2010,1095.7,1092.5,1.6245,2806
26/01/2010,1098.3,1087.25,1.6143,2825
27/01/2010,1084.5,1094.5,1.6169,2783
28/01/2010,1083.6,1079.25,1.6137,2748
29/01/2010,1083,1070.5,1.5986,2773
01/02/2010,1104.3,1086.25,1.5958,2795
02/02/2010,1117.4,1097.25,1.5973,2832
03/02/2010,1111.4,1096.5,1.5892,2804
04/02/2010,1062.4,1061.75,1.5754,2710
05/02/2010,1052.2,1059.75,1.5641,2641
08/02/2010,1065.7,1056,1.5586,2665
09/02/2010,1076.7,1066.25,1.5719,2661
10/02/2010,1075.8,1063.25,1.5595,2697
11/02/2010,1094.2,1076.5,1.5705,2683
12/02/2010,1089.5,1079,1.5701,2676
15/02/2010,1089.5,1079,1.566,2682
16/02/2010,1119.3,1093.25,1.5792,2719
17/02/2010,1119.5,1099.5,1.5672,2759
18/02/2010,1118,1105.5,1.5529,2780
19/02/2010,1121.3,1106.25,1.5473,2796
22/02/2010,1112.6,1107.5,1.5481,2777
23/02/2010,1102.7,1097.25,1.5426,2728
24/02/2010,1096.5,1103.5,1.5408,2733
25/02/2010,1108.5,1102.25,1.5265,2687
26/02/2010,1118.9,1103.5,1.5238,2724
01/03/2010,1118.3,1114.5,1.4991,2771
02/03/2010,1137.4,1117.5,1.4971,2794
03/03/2010,1143.3,1118.5,1.51,2821
04/03/2010,1133.1,1122.25,1.5032,2817
05/03/2010,1135.2,1136.5,1.5137,2878
08/03/2010,1124,1137,1.5066,2878
09/03/2010,1122.3,1140.5,1.4997,2881
10/03/2010,1108.1,1145.75,1.4978,2908
11/03/2010,1108.2,1150.5,1.5062,2894
12/03/2010,1101.7,1151.25,1.5204,2898
15/03/2010,1105.4,1150.25,1.5057,2873
16/03/2010,1122.5,1159.5,1.5243,2907
17/03/2010,1124.2,1165.75,1.5326,2930
18/03/2010,1127.5,1166,1.5244,2914
19/03/2010,1107.6,1172.95,1.5013,2931.35
22/03/2010,1099.5,1162,1.51,2815
23/03/2010,1103.7,1169.5,1.5048,2842
24/03/2010,1088.8,1164.5,1.4868,2833
25/03/2010,1092.9,1162.75,1.4813,2875
26/03/2010,1104.3,1163.5,1.4898,2864
29/03/2010,1110.3,1168.75,1.4988,2877
30/03/2010,1104.5,1169.5,1.5069,2871
31/03/2010,1113.3,1165.25,1.5184,2851
01/04/2010,1125.1,1173.75,1.5292,2902
02/04/2010,1125.1,1173.75,1.5209,2902
05/04/2010,1132.9,1183,1.5296,2902
06/04/2010,1135.1,1185.75,1.5267,2914
07/04/2010,1152.3,1179,1.5241,2905
08/04/2010,1152.2,1183.75,1.528,2871
09/04/2010,1161.1,1192.5,1.537,2923
12/04/2010,1161.6,1192.5,1.5368,2932
13/04/2010,1152.8,1193,1.5381,2920
14/04/2010,1159,1206.5,1.5466,2941
15/04/2010,1159.7,1208.5,1.5496,2941
16/04/2010,1136.3,1190.25,1.5363,2878
19/04/2010,1135.2,1195.5,1.5338,2867
20/04/2010,1138.6,1205.5,1.5359,2910
21/04/2010,1148.2,1200.5,1.5411,2874
22/04/2010,1142.3,1201.75,1.5378,2831
23/04/2010,1153.1,1212.25,1.5377,2848
26/04/2010,1153.5,1208.25,1.5458,2879
27/04/2010,1161.7,1181,1.5265,2778
28/04/2010,1171.3,1190,1.5209,2718
29/04/2010,1168.8,1205.25,1.532,2762
30/04/2010,1180.7,1183.5,1.5274,2748
03/05/2010,1183.3,1198.5,1.5248,2760
04/05/2010,1169.2,1172.5,1.5143,2656
05/05/2010,1175,1164,1.5102,2634
06/05/2010,1197.3,1122.5,1.4833,2580
07/05/2010,1210.4,1107,1.4804,2465
10/05/2010,1200.8,1156.5,1.4847,2717
11/05/2010,1220.3,1152.25,1.4956,2701
12/05/2010,1243.1,1169.75,1.4824,2739
13/05/2010,1229.2,1156.75,1.4613,2735
14/05/2010,1227.8,1135.25,1.4536,2599
17/05/2010,1228.1,1134.5,1.4475,2608
18/05/2010,1214.6,1118.75,1.4334,2672
19/05/2010,1193.1,1110,1.4444,2594
20/05/2010,1188.6,1070,1.4366,2548
21/05/2010,1176.1,1084.5,1.446,2555
24/05/2010,1194,1071,1.4425,2545
25/05/2010,1198,1073,1.4409,2481
26/05/2010,1213.4,1061.25,1.4387,2520
27/05/2010,1211.9,1101,1.4582,2616
28/05/2010,1212.2,1088.5,1.4458,2607
31/05/2010,1212.2,1088.5,1.4538,2601
01/06/2010,1224.8,1069.5,1.4651,2597
02/06/2010,1220.6,1096.75,1.4652,2598
03/06/2010,1208.3,1103.5,1.4614,2625
04/06/2010,1216.2,1066,1.4454,2542
07/06/2010,1239.3,1048,1.4468,2517
08/06/2010,1244,1059.25,1.4468,2500
09/06/2010,1228.5,1055.5,1.4528,2552
10/06/2010,1220.8,1083.75,1.4715,2602
11/06/2010,1228.9,1089.25,1.4552,2632
14/06/2010,1223.3,1090.5,1.4742,2680
15/06/2010,1233.2,1113.5,1.4804,2715
16/06/2010,1229.3,1114,1.4731,2719
17/06/2010,1247.5,1116.25,1.4824,2726
18/06/2010,1257.2,1118.83,1.4824,2733.55
21/06/2010,1239.7,1110.5,1.4757,2762
22/06/2010,1239.9,1090.5,1.4816,2742
23/06/2010,1234.1,1087.5,1.4957,2705
24/06/2010,1245.5,1070.5,1.4936,2640
25/06/2010,1255.8,1074.75,1.5063,2627
28/06/2010,1238.2,1071,1.5105,2663
29/06/2010,1242.4,1035.25,1.5067,2559
30/06/2010,1245.9,1026.5,1.4945,2568
01/07/2010,1206.7,1021.75,1.5177,2516
02/07/2010,1207.7,1014.25,1.5195,2519
05/07/2010,1207.7,1014.25,1.5136,2507
06/07/2010,1195.1,1024.25,1.515,2565
07/07/2010,1198.9,1059.25,1.5189,2626
08/07/2010,1196.1,1067,1.5168,2658
09/07/2010,1209.8,1072.5,1.5064,2679
12/07/2010,1198.7,1076.5,1.5032,2681
13/07/2010,1213.5,1089.75,1.5178,2731
14/07/2010,1207,1091,1.5268,2733
15/07/2010,1208.3,1090.5,1.5462,2699
16/07/2010,1188.2,1063,1.5301,2647
19/07/2010,1181.9,1063.75,1.5229,2636
20/07/2010,1191.7,1080,1.5263,2623
21/07/2010,1191.8,1064,1.5164,2636
22/07/2010,1195.6,1087.75,1.5259,2712
23/07/2010,1187.8,1100.5,1.5425,2719
26/07/2010,1183.1,1109.5,1.549,2740
27/07/2010,1158,1111,1.5594,2766
28/07/2010,1160.4,1102,1.5599,2763
29/07/2010,1168.4,1097,1.5613,2751
30/07/2010,1181.7,1098.25,1.5689,2745
02/08/2010,1183.4,1121.75,1.5887,2815
03/08/2010,1185.2,1118.25,1.5953,2815
04/08/2010,1193.7,1124.5,1.5883,2827
05/08/2010,1197.2,1123.5,1.5897,2819
06/08/2010,1203.4,1119.5,1.5942,2779
09/08/2010,1200.7,1125.5,1.5892,2826
10/08/2010,1196.2,1119.75,1.5853,2796
11/08/2010,1197.5,1085,1.5659,2726
12/08/2010,1214.8,1079.25,1.5579,2724
13/08/2010,1214.9,1076,1.5592,2706
16/08/2010,1224.5,1077,1.5664,2694
17/08/2010,1226.6,1089,1.5586,2736
18/08/2010,1229.7,1086.75,1.5594,2730
19/08/2010,1233.8,1071.25,1.5602,2677
20/08/2010,1227.2,1070.25,1.5534,2645
23/08/2010,1226.9,1065.5,1.5512,2655
24/08/2010,1231.8,1049.75,1.5396,2614
25/08/2010,1239.5,1054.5,1.5458,2590
26/08/2010,1235.4,1044.75,1.5528,2601
27/08/2010,1236,1063.75,1.5529,2630
30/08/2010,1238,1045,1.5462,2619
31/08/2010,1249,1048.25,1.5348,2615
01/09/2010,1246.8,1081.75,1.5455,2712
02/09/2010,1252.1,1089.5,1.5401,2716
03/09/2010,1249.8,1103.5,1.5452,2744
06/09/2010,1249.8,1103.5,1.5393,2752
07/09/2010,1257.9,1091.25,1.5358,2729
08/09/2010,1256.1,1099.25,1.5471,2755
09/09/2010,1249.4,1102.5,1.5429,2780
10/09/2010,1245,1109.75,1.5358,2784
13/09/2010,1245.6,1121.25,1.5429,2807
14/09/2010,1270.2,1120.75,1.5539,2809
15/09/2010,1267.1,1125.75,1.5624,2797
16/09/2010,1272.2,1127.75,1.5625,2787
17/09/2010,1275.9,1133,1.5632,2813.92
20/09/2010,1279.3,1136.5,1.5546,2788
21/09/2010,1272.7,1134.75,1.5623,2784
22/09/2010,1290.5,1129.75,1.5665,2743
23/09/2010,1294.6,1120.5,1.5684,2723
24/09/2010,1296.3,1143.25,1.5826,2779
27/09/2010,1296.9,1137.75,1.5828,2765
28/09/2010,1306.6,1141.75,1.5802,2762
29/09/2010,1308.5,1141,1.5786,2741
30/09/2010,1307.8,1136.75,1.5716,2738
01/10/2010,1316.1,1142.25,1.5824,2718
04/10/2010,1315.4,1134.75,1.583,2691
05/10/2010,1338.9,1154.75,1.589,2745
06/10/2010,1346.4,1155.75,1.589,2765
07/10/2010,1333.9,1156.5,1.5878,2773
08/10/2010,1344.2,1160.5,1.596,2774
11/10/2010,1353.3,1162.25,1.5882,2777
12/10/2010,1345.7,1164.5,1.5809,2765
13/10/2010,1369.5,1174.25,1.5898,2830
14/10/2010,1376.7,1173.5,1.6011,2826
15/10/2010,1371.1,1175,1.5992,2827
18/10/2010,1371.2,1178.25,1.5876,2841
19/10/2010,1335.1,1163.75,1.5707,2825
20/10/2010,1343.3,1174.75,1.5849,2842
21/10/2010,1324.7,1175.75,1.5704,2869
22/10/2010,1324.4,1180.75,1.5682,2862
25/10/2010,1338.3,1182.75,1.5723,2863
26/10/2010,1338,1182.75,1.5845,2848
27/10/2010,1322.2,1178.75,1.5769,2822
28/10/2010,1342.5,1179.25,1.5946,2838
29/10/2010,1357.6,1179.75,1.6038,2839
01/11/2010,1350.6,1183,1.6036,2826
02/11/2010,1356.9,1192.75,1.6041,2852
03/11/2010,1337.6,1197.25,1.6081,2817
04/11/2010,1383.1,1218.5,1.6268,2872
05/11/2010,1397.7,1222,1.6182,2861
08/11/2010,1403.2,1220,1.6139,2862
09/11/2010,1410.1,1211,1.5985,2884
10/11/2010,1399.3,1214,1.6122,2842
11/11/2010,1403.3,1211,1.6123,2828
12/11/2010,1365.5,1195.5,1.6114,2821
15/11/2010,1368.5,1195.75,1.6053,2846
16/11/2010,1338.4,1174.75,1.5885,2784
17/11/2010,1336.9,1177.5,1.5907,2803
18/11/2010,1353,1197.75,1.6041,2851
19/11/2010,1352.3,1198.25,1.5979,2842
22/11/2010,1357.8,1198,1.5957,2813
23/11/2010,1377.6,1178.25,1.5775,2743
24/11/2010,1373,1196.5,1.5772,2757
25/11/2010,1373,1196.5,1.5761,2764
26/11/2010,1362.4,1183.25,1.5592,2738
29/11/2010,1366,1186.5,1.5573,2675
30/11/2010,1385,1179.5,1.5562,2653
01/12/2010,1387.3,1204.5,1.5623,2721
02/12/2010,1388.5,1222.75,1.56,2784
03/12/2010,1405.4,1223.5,1.5778,2787
06/12/2010,1415.3,1222,1.5715,2769
07/12/2010,1408.3,1223.25,1.5759,2803
08/12/2010,1382.5,1228.75,1.5804,2820
09/12/2010,1392.1,1233,1.5771,2840
10/12/2010,1384.3,1241,1.5802,2839
13/12/2010,1397.3,1241.25,1.5862,2855
14/12/2010,1403.6,1241.75,1.5775,2860
15/12/2010,1385.5,1237,1.5544,2845
16/12/2010,1370.4,1243.5,1.5632,2844
17/12/2010,1378.6,1242.35,1.5533,2837.66
20/12/2010,1385.5,1241.25,1.5513,2838
21/12/2010,1388.2,1250.75,1.547,2873
22/12/2010,1386.8,1254.5,1.5386,2872
23/12/2010,1380,1253,1.5428,2862
24/12/2010,1380,1253,1.5444,2862
27/12/2010,1382.4,1253.25,1.5421,2826
28/12/2010,1405.2,1254,1.5368,2822
29/12/2010,1413.1,1255.75,1.55,2838
30/12/2010,1405.9,1254.5,1.5426,2794
31/12/2010,1421.4,1253,1.5612,2794
03/01/2011,1422.9,1265.25,1.5489,2834
04/01/2011,1378.8,1265.25,1.5587,2837
05/01/2011,1373.7,1271.75,1.5515,2826
06/01/2011,1371.7,1270.25,1.5473,2830
07/01/2011,1368.9,1267.5,1.5548,2803
10/01/2011,1374.1,1265.5,1.5573,2761
11/01/2011,1384.3,1270.5,1.5599,2793
12/01/2011,1385.8,1283.5,1.5766,2872
13/01/2011,1387,1281.25,1.5838,2911
14/01/2011,1360.5,1289.5,1.587,2921
17/01/2011,1360.5,1289.5,1.5888,2908
18/01/2011,1368.2,1294.75,1.5963,2943
19/01/2011,1370.2,1278.5,1.5996,2921
20/01/2011,1346.5,1276.25,1.5897,2925
21/01/2011,1341,1279.75,1.6,2970
24/01/2011,1344.5,1288.5,1.5988,2978
25/01/2011,1332.3,1287.5,1.5817,2955
26/01/2011,1333,1293.5,1.5935,2967
27/01/2011,1318.4,1295.75,1.5929,2993
28/01/2011,1340.7,1271.5,1.586,2958
31/01/2011,1333.8,1282.5,1.6014,2960
01/02/2011,1339.6,1302.75,1.6142,3003
02/02/2011,1331.5,1300,1.6192,3011
03/02/2011,1352.3,1303.25,1.6136,2990
04/02/2011,1348.3,1307.25,1.6111,3000
07/02/2011,1347.6,1315.75,1.611,3029
08/02/2011,1363.4,1321.75,1.6069,3038
09/02/2011,1364.8,1319.25,1.6102,3031
10/02/2011,1361.9,1318.75,1.6098,3026
11/02/2011,1359.9,1327.25,1.6007,3032
14/02/2011,1364.6,1327.75,1.6039,3020
15/02/2011,1373.6,1326.25,1.6126,3030
16/02/2011,1374.7,1333,1.6095,3068
17/02/2011,1384.7,1337.75,1.6174,3065
18/02/2011,1388.2,1342.5,1.6253,3067
21/02/2011,1388.2,1342.5,1.6226,3012
22/02/2011,1400.5,1314.5,1.6136,2988
23/02/2011,1413.4,1305.5,1.6211,2959
24/02/2011,1415.3,1302.75,1.6138,2951
25/02/2011,1409.3,1318.75,1.6118,2983
28/02/2011,1409.9,1326,1.6257,3013
01/03/2011,1431.2,1301,1.6267,2983
02/03/2011,1437.7,1305.75,1.6325,2961
03/03/2011,1416.4,1329.75,1.6277,2966
04/03/2011,1428.6,1320.25,1.6269,2946
07/03/2011,1434.5,1309,1.6201,2932
08/03/2011,1427.2,1320,1.616,2943
09/03/2011,1429.6,1315.5,1.6203,2933
10/03/2011,1412.5,1294.25,1.6061,2908
11/03/2011,1421.8,1306,1.6082,2885
14/03/2011,1424.9,1295.5,1.6172,2854
15/03/2011,1392.8,1280,1.6078,2793
16/03/2011,1396.1,1258.75,1.6024,2729
17/03/2011,1404.2,1273.75,1.6136,2785
18/03/2011,1416.1,1291,1.6234,2798.21
21/03/2011,1426.4,1293,1.6311,2780
22/03/2011,1427.6,1288.25,1.6364,2779
23/03/2011,1438,1292,1.6235,2787
24/03/2011,1434.9,1305.25,1.6122,2835
25/03/2011,1426.2,1310,1.6042,2838
28/03/2011,1419.9,1302.25,1.5992,2837
29/03/2011,1416.2,1316.5,1.6011,2835
30/03/2011,1423.8,1324,1.6072,2856
31/03/2011,1438.9,1321,1.6028,2844
01/04/2011,1428.1,1327.75,1.6111,2885
04/04/2011,1432.2,1329.25,1.6132,2884
05/04/2011,1451.8,1326.75,1.6296,2877
06/04/2011,1457.7,1329,1.6332,2897
07/04/2011,1458.5,1328.5,1.6323,2889
08/04/2011,1473.4,1323.75,1.6383,2904
11/04/2011,1467.4,1319.5,1.6346,2902
12/04/2011,1452.9,1308.25,1.6258,2856
13/04/2011,1454.9,1308.75,1.6269,2874
14/04/2011,1471.7,1310.25,1.6352,2846
15/04/2011,1485.3,1318.75,1.6328,2844
18/04/2011,1492.3,1301,1.6267,2776
19/04/2011,1494.5,1308.5,1.6315,2781
20/04/2011,1498.3,1328.25,1.6409,2845
21/04/2011,1503.2,1331,1.6523,2869
22/04/2011,1503.2,1331,1.6509,2869
25/04/2011,1508.6,1330.75,1.6498,2869
26/04/2011,1503,1341,1.6482,2888
27/04/2011,1516.7,1351,1.6627,2912
28/04/2011,1531.2,1355,1.6632,2941
29/04/2011,1556.4,1359.75,1.6707,2947
02/05/2011,1557.1,1357.75,1.6655,2954
03/05/2011,1540.4,1352,1.6487,2942
04/05/2011,1515.3,1343,1.6488,2899
05/05/2011,1481.4,1335,1.6389,2879
06/05/2011,1491.6,1334.5,1.6367,2917
09/05/2011,1503.2,1342.75,1.6404,2871
10/05/2011,1516.9,1353.75,1.6366,2906
11/05/2011,1501.4,1338.75,1.6345,2913
12/05/2011,1506.8,1347.5,1.6291,2884
13/05/2011,1493.6,1334,1.6197,2868
16/05/2011,1490.6,1325.5,1.6192,2857
17/05/2011,1480,1325.5,1.6252,2835
18/05/2011,1495.8,1338.5,1.6168,2846
19/05/2011,1492.4,1341.75,1.6237,2865
20/05/2011,1508.9,1327.75,1.6229,2836
23/05/2011,1515.4,1315.25,1.6123,2792
24/05/2011,1523.3,1313.5,1.6181,2793
25/05/2011,1526.7,1316.5,1.6274,2810
26/05/2011,1522.8,1326.5,1.6405,2794
27/05/2011,1536.3,1330,1.651,2814
30/05/2011,1536.3,1330,1.6475,2810
31/05/2011,1535.9,1344,1.6448,2857
01/06/2011,1542.4,1312,1.6334,2828
02/06/2011,1532,1312.5,1.6371,2783
03/06/2011,1541.7,1296.25,1.6426,2783
06/06/2011,1546.5,1285,1.6357,2765
07/06/2011,1543.3,1284.75,1.6447,2774
08/06/2011,1538.1,1277,1.6404,2749
09/06/2011,1542.1,1287.5,1.6366,2773
10/06/2011,1528.6,1269.25,1.6227,2734
13/06/2011,1515,1271.5,1.6377,2737
14/06/2011,1523.8,1290,1.6371,2778
15/06/2011,1525.6,1265.5,1.6194,2733
16/06/2011,1529.3,1269,1.6158,2730
17/06/2011,1538.6,1279.4,1.6194,2744.93
20/06/2011,1541.5,1273.75,1.6202,2751
21/06/2011,1546,1288,1.6245,2803
22/06/2011,1552.9,1279.75,1.6071,2799
23/06/2011,1520.1,1277,1.6006,2731
24/06/2011,1500.5,1264,1.5959,2720
27/06/2011,1496,1276.25,1.599,2725
28/06/2011,1499.7,1294.5,1.6001,2752
29/06/2011,1510.4,1304.25,1.6062,2804
30/06/2011,1502.8,1315.5,1.6053,2848
01/07/2011,1482.6,1334.75,1.6074,2874
04/07/2011,1482.6,1334.75,1.6084,2869
05/07/2011,1512.7,1336.75,1.6061,2855
06/07/2011,1529.2,1335.75,1.6004,2832
07/07/2011,1530.6,1351.75,1.5974,2850
08/07/2011,1541.6,1341.75,1.6059,2793
11/07/2011,1549.2,1318.5,1.5907,2710
12/07/2011,1562.3,1310.75,1.5913,2694
13/07/2011,1585.5,1312.25,1.6107,2719
14/07/2011,1589.3,1306.75,1.614,2701
15/07/2011,1590.1,1315,1.6136,2681
18/07/2011,1602.4,1300.5,1.6058,2630
19/07/2011,1601.1,1321.25,1.6123,2658
20/07/2011,1596.9,1321.25,1.6154,2705
21/07/2011,1587,1342.5,1.6331,2765
22/07/2011,1601.5,1341,1.63,2773
25/07/2011,1612.2,1333.5,1.6277,2748
26/07/2011,1616.8,1326.25,1.6405,2745
27/07/2011,1615.1,1299,1.6331,2695
28/07/2011,1613.4,1296.75,1.6374,2697
29/07/2011,1628.3,1288.5,1.6426,2674
01/08/2011,1619,1279.75,1.6296,2608
02/08/2011,1641.9,1247.25,1.6298,2553
03/08/2011,1663.4,1254.5,1.6427,2497
04/08/2011,1656.2,1198.75,1.6258,2409
05/08/2011,1648.8,1197.75,1.6391,2380
08/08/2011,1710.2,1111.25,1.6318,2299
09/08/2011,1740,1171.75,1.6316,2300
10/08/2011,1781.3,1123.5,1.6134,2154
11/08/2011,1748.8,1168.5,1.6239,2216
12/08/2011,1740.2,1176.75,1.6278,2301
15/08/2011,1755.5,1198.5,1.639,2322
16/08/2011,1782.4,1192.25,1.6456,2321
17/08/2011,1791.2,1190,1.6543,2330
18/08/2011,1818.9,1143.5,1.6516,2203
19/08/2011,1848.9,1124,1.6465,2160
22/08/2011,1888.7,1123.25,1.6453,2181
23/08/2011,1858.3,1158.5,1.6495,2197
24/08/2011,1754.1,1172,1.6374,2234
25/08/2011,1759.8,1157.5,1.6281,2213
26/08/2011,1794.1,1176,1.6368,2184
29/08/2011,1788.4,1208,1.6408,2237
30/08/2011,1827.5,1204.75,1.6299,2237
31/08/2011,1829.3,1217.75,1.625,2296
01/09/2011,1826.7,1201.25,1.6179,2298
02/09/2011,1874.4,1169.25,1.6217,2218
05/09/2011,1874.4,1169.25,1.6118,2112
06/09/2011,1870.6,1164.5,1.5942,2082
07/09/2011,1814.9,1199,1.5991,2149
08/09/2011,1855.2,1185.75,1.5958,2162
09/09/2011,1857.1,1158,1.5883,2071
12/09/2011,1810.6,1163.25,1.5862,1998
13/09/2011,1827.5,1171.5,1.5779,2029
14/09/2011,1824.2,1188.5,1.5768,2082
15/09/2011,1779.2,1210.75,1.58,2153
16/09/2011,1812.5,1216.74,1.5791,2175.08
19/09/2011,1776.7,1197.75,1.5705,2091
20/09/2011,1806.9,1196,1.5737,2129
21/09/2011,1805.8,1155.75,1.55,2088
22/09/2011,1739.4,1123.5,1.5343,1987
23/09/2011,1637.7,1129.75,1.5449,2013
26/09/2011,1592.7,1158.5,1.5565,2074
27/09/2011,1650.6,1169.5,1.5634,2178
28/09/2011,1616.1,1148.75,1.5575,2166
29/09/2011,1615.5,1156.25,1.5628,2201
30/09/2011,1620.4,1126,1.5584,2156
03/10/2011,1656,1086.25,1.5432,2130
04/10/2011,1614.7,1113.5,1.5488,2084
05/10/2011,1640.3,1135,1.546,2166
06/10/2011,1651.9,1157.5,1.5445,2236
07/10/2011,1634.5,1155,1.5562,2259
10/10/2011,1669.6,1191,1.5668,2310
11/10/2011,1659.7,1189.5,1.5577,2302
12/10/2011,1681.3,1198.25,1.5752,2359
13/10/2011,1667.3,1198,1.5766,2319
14/10/2011,1681.8,1219.25,1.582,2343
17/10/2011,1675.5,1194,1.5744,2310
18/10/2011,1651.7,1223,1.5713,2296
19/10/2011,1646,1206.5,1.5774,2321
20/10/2011,1611.9,1210,1.5791,2267
21/10/2011,1635.1,1235.25,1.5953,2328
24/10/2011,1651.5,1247,1.5998,2364
25/10/2011,1699.6,1224.5,1.6001,2334
26/10/2011,1722.7,1237.5,1.5975,2325
27/10/2011,1746.7,1282.5,1.6099,2468
28/10/2011,1747.2,1281,1.613,2456
31/10/2011,1725.2,1249.25,1.6087,2388
01/11/2011,1711.8,1224.5,1.5949,2251
02/11/2011,1729.6,1234.25,1.5949,2285
03/11/2011,1765.1,1255.75,1.6041,2348
04/11/2011,1756.1,1251,1.6033,2286
07/11/2011,1791.1,1257.5,1.6057,2272
08/11/2011,1799.2,1273.25,1.6089,2305
09/11/2011,1791.6,1225.5,1.5917,2248
10/11/2011,1759.6,1237.5,1.5935,2254
11/11/2011,1788.1,1261.5,1.6065,2320
14/11/2011,1778.4,1252.5,1.591,2290
15/11/2011,1782.2,1254,1.5822,2257
16/11/2011,1774.3,1231,1.5732,2270
17/11/2011,1720.2,1214.75,1.5755,2240
18/11/2011,1725.1,1214,1.5806,2240
21/11/2011,1678.6,1190.75,1.5642,2164
22/11/2011,1702.4,1182.75,1.5634,2143
23/11/2011,1695.9,1160,1.5525,2103
24/11/2011,1695.9,1160,1.5496,2093
25/11/2011,1685.7,1153.5,1.5439,2108
28/11/2011,1710.8,1191,1.551,2218
29/11/2011,1713.4,1196.5,1.5597,2233
30/11/2011,1745.5,1246,1.5704,2326
01/12/2011,1735.3,1243.5,1.569,2315
02/12/2011,1747,1243.5,1.5597,2340
05/12/2011,1730.7,1255,1.5648,2375
06/12/2011,1727.9,1255,1.56,2361
07/12/2011,1740.9,1264,1.571,2345
08/12/2011,1709.8,1236,1.5629,2289
09/12/2011,1712.8,1258.75,1.5671,2343
12/12/2011,1664.2,1235.25,1.5584,2275
13/12/2011,1659.9,1226.25,1.5479,2259
14/12/2011,1584.3,1212.5,1.5466,2211
15/12/2011,1574.6,1218,1.5514,2230
16/12/2011,1595.6,1225.05,1.5545,2235.78
19/12/2011,1594.4,1199,1.5499,2194
20/12/2011,1615.6,1236,1.5663,2252
21/12/2011,1611.9,1236.25,1.5676,2236
22/12/2011,1608.9,1249,1.5679,2265
23/12/2011,1604.7,1260.25,1.5588,2281
26/12/2011,1604.7,1260.25,1.5631,2281
27/12/2011,1594.2,1260.25,1.5671,2287
28/12/2011,1562.9,1244.5,1.5459,2255
29/12/2011,1540.9,1257.5,1.5416,2278
30/12/2011,1566.8,1252.5,1.5543,2308
02/01/2012,1566.8,1252.5,1.5514,2359
03/01/2012,1600.5,1272,1.5649,2385
04/01/2012,1612.7,1273,1.562,2347
05/01/2012,1620.1,1273,1.5495,2312
06/01/2012,1616.8,1274.25,1.5426,2290
09/01/2012,1608.1,1275.5,1.5458,2280
10/01/2012,1631.5,1286,1.5484,2342
11/01/2012,1639.6,1288.25,1.5329,2328
12/01/2012,1647.7,1291.75,1.5333,2341
13/01/2012,1630.8,1289,1.5318,2327
16/01/2012,1630.8,1289,1.5325,2357
17/01/2012,1655.6,1289.25,1.5335,2388
18/01/2012,1659.9,1302.25,1.5438,2386
19/01/2012,1654.5,1310.5,1.5488,2431
20/01/2012,1664,1310.75,1.5576,2424
23/01/2012,1678.3,1311,1.5567,2436
24/01/2012,1664.5,1311.5,1.5626,2427
25/01/2012,1700.1,1320.25,1.5658,2420
26/01/2012,1726.7,1315.25,1.569,2461
27/01/2012,1732.2,1312.5,1.5729,2442
30/01/2012,1731,1309,1.571,2407
31/01/2012,1737.8,1308.25,1.576,2420
01/02/2012,1747.1,1319.75,1.5834,2470
02/02/2012,1756.8,1322.75,1.5806,2479
03/02/2012,1737.9,1339,1.5815,2514
06/02/2012,1722.8,1339,1.5821,2507
07/02/2012,1746.4,1344.75,1.5896,2514
08/02/2012,1729.3,1347,1.5818,2513
09/02/2012,1739,1348.25,1.5818,2520
10/02/2012,1723.3,1340.5,1.5755,2482
13/02/2012,1723,1349,1.5767,2487
14/02/2012,1715.9,1347.75,1.5692,2489
15/02/2012,1726.3,1342.25,1.5693,2495
16/02/2012,1726.8,1354.75,1.58,2487
17/02/2012,1724.5,1359.75,1.5827,2520
20/02/2012,1724.5,1359.75,1.5851,2550
21/02/2012,1757.1,1360,1.5778,2544
22/02/2012,1770,1356,1.5669,2521
23/02/2012,1784.9,1363,1.5745,2509
24/02/2012,1775.1,1363.25,1.5875,2525
27/02/2012,1773.6,1367.25,1.5824,2517
28/02/2012,1788.4,1371.5,1.5901,2521
29/02/2012,1711.3,1364.5,1.5917,2510
01/03/2012,1722.2,1374.5,1.5957,2547
02/03/2012,1709.8,1368.75,1.5835,2546
05/03/2012,1703.9,1364.5,1.5865,2532
06/03/2012,1672.1,1342,1.5717,2452
07/03/2012,1683.9,1352.75,1.5742,2463
08/03/2012,1698.7,1366.5,1.5831,2514
09/03/2012,1711.5,1372.5,1.5674,2519
12/03/2012,1699.8,1372.5,1.5641,2514
13/03/2012,1694.2,1396.25,1.5705,2558
14/03/2012,1642.9,1394.25,1.5675,2577
15/03/2012,1659.5,1401.75,1.5711,2594
